Node,SIR,Infected_sum
7,0.00707,0
0,0.010794,0
1,0.010163,0
2,0.003382,0
3,0.000818,0
4,0.012829,0
5,0.008556,0
6,0.010699,0
8,0.010641,0
9,0.00784,0
10,0.006048,0
11,0.009252,0
12,0.007246,0
13,0.009414,0
14,0.004757,0
15,0.005681,0
16,0.008429,0
17,0.004792,0
18,0.00328,0
19,0.007869,0
20,0.007732,0
21,0.004476,0
22,0.006425,0
23,0.004132,0
24,0.005129,0
25,0.007746,0
26,0.004217,0
27,0.003497,0
28,0.003539,0
29,0.003536,0
30,0.005147,0
31,0.004577,0
32,0.002287,0
33,0.004812,0
34,0.004112,0
35,0.002575,0
36,0.003719,0
37,0.003216,0
38,0.003614,0
39,0.003283,0
40,0.003387,0
41,0.003713,0
42,0.004957,0
43,0.005018,0
44,0.0035,0
45,0.00416,0
46,0.00415,0
47,0.002569,0
48,0.004215,0
49,0.005197,0
50,0.005284,0
51,0.003722,0
52,0.00425,0
53,0.002835,0
54,0.004347,0
55,0.003764,0
56,0.002387,0
57,0.003131,0
58,0.002739,0
59,0.003201,0
60,0.003551,0
61,0.00281,0
62,0.00311,0
63,0.004002,0
64,0.002826,0
65,0.004419,0
66,0.002733,0
67,0.003009,0
68,0.003905,0
69,0.003606,0
70,0.00319,0
71,0.002633,0
72,0.002521,0
73,0.002371,0
74,0.001644,0
75,0.004025,0
76,0.003625,0
77,0.003408,0
78,0.002612,0
79,0.003744,0
80,0.002383,0
81,0.002091,0
82,0.001734,0
83,0.002411,0
84,0.002022,0
85,0.002892,0
86,0.002382,0
87,0.003198,0
88,0.001711,0
89,0.00271,0
90,0.001902,0
91,0.002097,0
92,0.00299,0
93,0.001781,0
94,0.002955,0
95,0.002633,0
96,0.004128,0
97,0.003033,0
98,0.002874,0
99,0.002252,0
100,0.003319,0
101,0.002023,0
102,0.003051,0
103,0.002916,0
104,0.002343,0
105,0.003868,0
106,0.001766,0
107,0.00217,0
108,0.003407,0
109,0.003705,0
110,0.002311,0
111,0.002747,0
112,0.002642,0
113,0.002438,0
114,0.00272,0
115,0.002044,0
116,0.001835,0
117,0.001639,0
118,0.001465,0
119,0.002247,0
120,0.002433,0
121,0.002156,0
122,0.001651,0
123,0.002038,0
124,0.002543,0
125,0.001785,0
126,0.002643,0
127,0.001863,0
128,0.001881,0
129,0.00248,0
130,0.003316,0
131,0.002664,0
132,0.002229,0
133,0.001975,0
134,0.002391,0
135,0.00142,0
136,0.003178,0
137,0.001981,0
138,0.001504,0
139,0.002145,0
140,0.002053,0
141,0.001798,0
142,0.002453,0
143,0.001227,0
144,0.002321,0
145,0.001455,0
146,0.001731,0
147,0.002564,0
148,0.002654,0
149,0.002739,0
150,0.002688,0
151,0.002689,0
152,0.003072,0
153,0.002561,0
154,0.002528,0
155,0.002411,0
156,0.002219,0
157,0.003013,0
158,0.002048,0
159,0.002724,0
160,0.001881,0
161,0.001958,0
162,0.00254,0
163,0.001734,0
164,0.002289,0
165,0.001606,0
166,0.001914,0
167,0.002301,0
168,0.001895,0
169,0.001356,0
170,0.003489,0
171,0.001887,0
172,0.001476,0
173,0.003235,0
174,0.001773,0
175,0.002042,0
176,0.00238,0
177,0.001396,0
178,0.001759,0
179,0.002244,0
180,0.002532,0
181,0.002096,0
182,0.002022,0
183,0.002606,0
184,0.001782,0
185,0.002022,0
186,0.00131,0
187,0.001477,0
188,0.001481,0
189,0.001133,0
190,0.001909,0
191,0.0017,0
192,0.001826,0
193,0.002016,0
194,0.00104,0
195,0.001484,0
196,0.001527,0
197,0.002387,0
198,0.001855,0
199,0.001665,0
200,0.001608,0
201,0.001687,0
202,0.001622,0
203,0.00185,0
204,0.001403,0
205,0.002021,0
206,0.001468,0
207,0.001526,0
208,0.001988,0
209,0.00207,0
210,0.003067,0
211,0.001681,0
212,0.002363,0
213,0.00135,0
214,0.002161,0
215,0.001315,0
216,0.001187,0
217,0.002326,0
218,0.001016,0
219,0.001736,0
220,0.001948,0
221,0.001824,0
222,0.00206,0
223,0.002034,0
224,0.002547,0
225,0.001512,0
226,0.001468,0
227,0.00129,0
228,0.001855,0
229,0.00181,0
230,0.001147,0
231,0.001607,0
232,0.00242,0
233,0.001169,0
234,0.002078,0
235,0.001536,0
236,0.002099,0
237,0.002237,0
238,0.0015,0
239,0.001535,0
240,0.001972,0
241,0.001777,0
242,0.002572,0
243,0.00127,0
244,0.00153,0
245,0.001894,0
246,0.001984,0
247,0.001774,0
248,0.00176,0
249,0.002204,0
250,0.002086,0
251,0.001503,0
252,0.001182,0
253,0.002139,0
254,0.001369,0
255,0.001408,0
256,0.001839,0
257,0.001736,0
258,0.001614,0
259,0.001803,0
260,0.001264,0
261,0.001505,0
262,0.001765,0
263,0.001491,0
264,0.002521,0
265,0.001612,0
266,0.001396,0
267,0.00178,0
268,0.002008,0
269,0.001358,0
270,0.001636,0
271,0.002165,0
272,0.001364,0
273,0.001396,0
274,0.001466,0
275,0.001536,0
276,0.002693,0
277,0.001128,0
278,0.002431,0
279,0.001369,0
280,0.001869,0
281,0.001263,0
282,0.002124,0
283,0.000894,0
284,0.001346,0
285,0.001974,0
286,0.001465,0
287,0.001354,0
288,0.001278,0
289,0.002178,0
290,0.001961,0
291,0.001965,0
292,0.002198,0
293,0.001669,0
294,0.00156,0
295,0.001419,0
296,0.001474,0
297,0.001443,0
298,0.001899,0
299,0.00211,0
300,0.001667,0
301,0.001814,0
302,0.00114,0
303,0.001368,0
304,0.001513,0
305,0.002148,0
306,0.00114,0
307,0.00146,0
308,0.001995,0
309,0.001891,0
310,0.000986,0
311,0.001829,0
312,0.00091,0
313,0.001556,0
314,0.001257,0
315,0.001706,0
316,0.002309,0
317,0.001754,0
318,0.001411,0
319,0.001615,0
320,0.001153,0
321,0.001759,0
322,0.001282,0
323,0.001326,0
324,0.002034,0
325,0.001922,0
326,0.001114,0
327,0.002406,0
328,0.001521,0
329,0.001708,0
330,0.002028,0
331,0.001477,0
332,0.00129,0
333,0.001259,0
334,0.001191,0
335,0.001768,0
336,0.001483,0
337,0.002148,0
338,0.001909,0
339,0.001051,0
340,0.001273,0
341,0.001971,0
342,0.000896,0
343,0.001646,0
344,0.001772,0
345,0.001178,0
346,0.00132,0
347,0.001165,0
348,0.00117,0
349,0.0012,0
350,0.002051,0
351,0.001456,0
352,0.001419,0
353,0.001805,0
354,0.001396,0
355,0.001878,0
356,0.001955,0
357,0.00154,0
358,0.001414,0
359,0.000904,0
360,0.001338,0
361,0.001065,0
362,0.001951,0
363,0.001181,0
364,0.001897,0
365,0.002021,0
366,0.001582,0
367,0.001404,0
368,0.001107,0
369,0.001694,0
370,0.001509,0
371,0.001561,0
372,0.001031,0
373,0.000885,0
374,0.000978,0
375,0.002098,0
376,0.001452,0
377,0.001669,0
378,0.001072,0
379,0.001204,0
380,0.001492,0
381,0.001355,0
382,0.000941,0
383,0.000919,0
384,0.00186,0
385,0.001316,0
386,0.001801,0
387,0.002157,0
388,0.001409,0
389,0.001896,0
390,0.001437,0
391,0.000932,0
392,0.001502,0
393,0.001868,0
394,0.001353,0
395,0.001633,0
396,0.001302,0
397,0.00111,0
398,0.001724,0
399,0.001481,0
400,0.002206,0
401,0.001488,0
402,0.001898,0
403,0.000941,0
404,0.001378,0
405,0.000937,0
406,0.001184,0
407,0.00149,0
408,0.002034,0
409,0.001078,0
410,0.001752,0
411,0.000951,0
412,0.001613,0
413,0.001097,0
414,0.000858,0
415,0.001463,0
416,0.001306,0
417,0.001535,0
418,0.001654,0
419,0.001203,0
420,0.000944,0
421,0.001805,0
422,0.001231,0
423,0.001424,0
424,0.000852,0
425,0.001328,0
426,0.001082,0
427,0.001308,0
428,0.002734,0
429,0.00139,0
430,0.001256,0
431,0.001286,0
